ts,procurement_price,quantity,_smoothed
2024-01-27 13:00:00+00:00,12.379999999999999,80.0,0
2024-01-27 14:00:00+00:00,12.75,80.0,0
2024-01-27 15:00:00+00:00,12.7,80.0,0
2024-01-27 16:00:00+00:00,12.7,80.0,0
2024-01-27 17:00:00+00:00,12.7,80.0,0
2024-01-27 18:00:00+00:00,12.3,69.0,0
2024-01-27 19:00:00+00:00,12.0,80.0,0
2024-01-27 20:00:00+00:00,12.0,80.0,0
2024-01-27 21:00:00+00:00,12.0,80.0,0
2024-01-27 22:00:00+00:00,12.0,80.0,0
2024-01-27 23:00:00+00:00,11.365,38.0,0
2024-01-28 00:00:00+00:00,0.0,0.0,0
2024-01-28 01:00:00+00:00,0.0,0.0,0
2024-01-28 02:00:00+00:00,0.0,0.0,0
2024-01-28 03:00:00+00:00,0.0,0.0,0
2024-01-28 04:00:00+00:00,11.7,60.0,0
2024-01-28 05:00:00+00:00,12.0,55.0,0
2024-01-28 06:00:00+00:00,12.0,57.0,0
2024-01-28 07:00:00+00:00,12.2,42.0,0
2024-01-28 08:00:00+00:00,12.5,57.0,0
2024-01-28 09:00:00+00:00,12.5,55.0,0
2024-01-28 10:00:00+00:00,12.2,53.0,0
2024-01-28 11:00:00+00:00,11.5,39.0,0
2024-01-28 12:00:00+00:00,11.65,34.0,0
2024-01-28 13:00:00+00:00,11.365,33.0,0
2024-01-28 14:00:00+00:00,11.3,31.0,0
2024-01-28 15:00:00+00:00,12.0,47.0,0
2024-01-28 16:00:00+00:00,11.675,28.0,0
2024-01-28 17:00:00+00:00,12.2,59.0,0
2024-01-28 18:00:00+00:00,11.5,58.0,0
2024-01-28 19:00:00+00:00,12.5,48.0,0
2024-01-28 20:00:00+00:00,12.5,44.0,0
2024-01-28 21:00:00+00:00,11.25,28.0,0
2024-01-28 22:00:00+00:00,11.05,15.0,0
2024-01-28 23:00:00+00:00,12.02,1.0,0
2024-01-29 00:00:00+00:00,0.0,0.0,0
2024-01-29 01:00:00+00:00,0.0,0.0,0
2024-01-29 02:00:00+00:00,0.0,0.0,0
2024-01-29 03:00:00+00:00,0.0,0.0,0
2024-01-29 04:00:00+00:00,13.59,90.0,0
2024-01-29 05:00:00+00:00,12.5,71.0,0
2024-01-29 06:00:00+00:00,12.52,74.0,0
2024-01-29 07:00:00+00:00,12.5,82.0,0
2024-01-29 08:00:00+00:00,12.39,4.0,0
2024-01-29 09:00:00+00:00,11.68,0.0,0
2024-01-29 10:00:00+00:00,12.5,41.0,0
2024-01-29 11:00:00+00:00,12.24,42.0,0
2024-01-29 12:00:00+00:00,12.355,38.0,0
2024-01-29 13:00:00+00:00,12.665,16.0,0
2024-01-29 14:00:00+00:00,12.74,15.0,0
2024-01-29 15:00:00+00:00,15.0,39.0,0
2024-01-29 16:00:00+00:00,16.2,75.0,0
2024-01-29 17:00:00+00:00,17.5,83.0,0
2024-01-29 18:00:00+00:00,16.0,38.0,0
2024-01-29 19:00:00+00:00,15.0,33.0,0
2024-01-29 20:00:00+00:00,15.0,55.0,0
2024-01-29 21:00:00+00:00,12.24,40.0,0
2024-01-29 22:00:00+00:00,12.24,36.0,0
2024-01-29 23:00:00+00:00,10.254999999999999,0.0,0
2024-01-30 00:00:00+00:00,0.0,0.0,0
2024-01-30 01:00:00+00:00,0.0,0.0,0
2024-01-30 02:00:00+00:00,0.0,0.0,0
2024-01-30 03:00:00+00:00,0.0,0.0,0
2024-01-30 04:00:00+00:00,12.5,19.0,0
2024-01-30 05:00:00+00:00,14.0,29.0,0
2024-01-30 06:00:00+00:00,16.025,94.0,0
2024-01-30 07:00:00+00:00,17.665,100.0,0
2024-01-30 08:00:00+00:00,16.915,58.0,0
2024-01-30 09:00:00+00:00,15.0,37.0,0
2024-01-30 10:00:00+00:00,14.135,14.0,0
2024-01-30 11:00:00+00:00,13.41,74.0,0
2024-01-30 12:00:00+00:00,13.1,74.0,0
2024-01-30 13:00:00+00:00,13.065,74.0,0
2024-01-30 14:00:00+00:00,14.645,75.0,0
2024-01-30 15:00:00+00:00,15.98,105.0,0
2024-01-30 16:00:00+00:00,17.075,105.0,0
2024-01-30 17:00:00+00:00,15.6,89.0,0
2024-01-30 18:00:00+00:00,15.254999999999999,79.0,0
2024-01-30 19:00:00+00:00,12.725,64.0,0
2024-01-30 20:00:00+00:00,12.565000000000001,75.0,0
2024-01-30 21:00:00+00:00,12.32,75.0,0
2024-01-30 22:00:00+00:00,12.32,75.0,0
2024-01-30 23:00:00+00:00,11.5,46.0,0
2024-01-31 00:00:00+00:00,0.0,0.0,0
2024-01-31 01:00:00+00:00,0.0,0.0,0
2024-01-31 02:00:00+00:00,0.0,0.0,0
2024-01-31 03:00:00+00:00,0.0,0.0,0
2024-01-31 04:00:00+00:00,12.83,90.0,0
2024-01-31 05:00:00+00:00,13.325,90.0,0
2024-01-31 06:00:00+00:00,14.64,90.0,0
2024-01-31 07:00:00+00:00,14.84,90.0,0
2024-01-31 08:00:00+00:00,13.5,89.0,0
2024-01-31 09:00:00+00:00,13.5,89.0,0
2024-01-31 10:00:00+00:00,11.5,75.0,0
2024-01-31 11:00:00+00:00,11.27,75.0,0
2024-01-31 12:00:00+00:00,11.5,75.0,0
2024-01-31 13:00:00+00:00,10.870000000000001,75.0,0
2024-01-31 14:00:00+00:00,11.934999999999999,75.0,0
2024-01-31 15:00:00+00:00,12.665,75.0,0
2024-01-31 16:00:00+00:00,13.165,75.0,0
2024-01-31 17:00:00+00:00,12.5,77.0,0
2024-01-31 18:00:00+00:00,11.754999999999999,70.0,0
2024-01-31 19:00:00+00:00,11.25,51.0,0
2024-01-31 20:00:00+00:00,11.280000000000001,75.0,0
2024-01-31 21:00:00+00:00,12.5,79.0,0
2024-01-31 22:00:00+00:00,12.84,77.0,0
2024-01-31 23:00:00+00:00,11.059999999999999,74.0,0
2024-02-01 00:00:00+00:00,0.0,0.0,0
2024-02-01 01:00:00+00:00,0.0,0.0,0
2024-02-01 02:00:00+00:00,0.0,0.0,0
2024-02-01 03:00:00+00:00,0.0,0.0,0
2024-02-01 04:00:00+00:00,13.15,84.0,0
2024-02-01 05:00:00+00:00,12.855,85.0,0
2024-02-01 06:00:00+00:00,14.155000000000001,90.0,0
2024-02-01 07:00:00+00:00,14.855,90.0,0
2024-02-01 08:00:00+00:00,12.5,76.0,0
2024-02-01 09:00:00+00:00,12.21,28.0,0
2024-02-01 10:00:00+00:00,12.5,35.0,0
2024-02-01 11:00:00+00:00,12.5,33.0,0
2024-02-01 12:00:00+00:00,12.5,33.0,0
2024-02-01 13:00:00+00:00,12.5,40.0,0
2024-02-01 14:00:00+00:00,12.5,49.0,0
2024-02-01 15:00:00+00:00,12.5,54.0,0
2024-02-01 16:00:00+00:00,12.5,54.0,0
2024-02-01 17:00:00+00:00,12.5,48.0,0
2024-02-01 18:00:00+00:00,12.0,38.0,0
2024-02-01 19:00:00+00:00,11.594999999999999,26.0,0
2024-02-01 20:00:00+00:00,11.95,75.0,0
2024-02-01 21:00:00+00:00,12.855,89.0,0
2024-02-01 22:00:00+00:00,12.305,75.0,0
2024-02-01 23:00:00+00:00,12.65,73.0,0
2024-02-02 00:00:00+00:00,0.0,0.0,0
2024-02-02 01:00:00+00:00,0.0,0.0,0
2024-02-02 02:00:00+00:00,0.0,0.0,0
2024-02-02 03:00:00+00:00,0.0,0.0,0
2024-02-02 04:00:00+00:00,13.15,76.0,0
2024-02-02 05:00:00+00:00,12.0,60.0,0
2024-02-02 06:00:00+00:00,12.5,19.0,0
2024-02-02 07:00:00+00:00,12.5,19.0,0
2024-02-02 08:00:00+00:00,9.155,10.0,0
2024-02-02 09:00:00+00:00,9.155,10.0,0
2024-02-02 10:00:00+00:00,11.5,14.0,0
2024-02-02 11:00:00+00:00,11.5,14.0,0
2024-02-02 12:00:00+00:00,9.629999999999999,0.0,0
2024-02-02 13:00:00+00:00,10.0,0.0,0
2024-02-02 14:00:00+00:00,10.629999999999999,0.0,0
2024-02-02 15:00:00+00:00,9.5,0.0,0
2024-02-02 16:00:00+00:00,11.469999999999999,41.0,0
2024-02-02 17:00:00+00:00,11.34,45.0,0
2024-02-02 18:00:00+00:00,9.5,0.0,0
2024-02-02 19:00:00+00:00,11.219999999999999,30.0,0
2024-02-02 20:00:00+00:00,13.219999999999999,45.0,0
2024-02-02 21:00:00+00:00,14.5,60.0,0
2024-02-02 22:00:00+00:00,16.115000000000002,60.0,0
2024-02-02 23:00:00+00:00,26.73,30.0,0
2024-02-03 00:00:00+00:00,0.0,0.0,0
2024-02-03 01:00:00+00:00,0.0,0.0,0
2024-02-03 02:00:00+00:00,0.0,0.0,0
2024-02-03 03:00:00+00:00,0.0,0.0,0
2024-02-03 04:00:00+00:00,34.52,45.0,0
2024-02-03 05:00:00+00:00,29.475,45.0,0
2024-02-03 06:00:00+00:00,24.39,45.0,0
2024-02-03 07:00:00+00:00,19.195,30.0,0
2024-02-03 08:00:00+00:00,17.49,30.0,0
2024-02-03 09:00:00+00:00,17.95,30.0,0
2024-02-03 10:00:00+00:00,19.195,30.0,0
2024-02-03 11:00:00+00:00,22.21,43.0,0
2024-02-03 12:00:00+00:00,27.93,45.0,0
2024-02-03 13:00:00+00:00,29.475,45.0,0
2024-02-03 14:00:00+00:00,21.735,43.0,0
2024-02-03 15:00:00+00:00,16.77,30.0,0
2024-02-03 16:00:00+00:00,15.91,30.0,0
2024-02-03 17:00:00+00:00,15.91,30.0,0
2024-02-03 18:00:00+00:00,17.025,30.0,0
2024-02-03 19:00:00+00:00,16.77,30.0,0
2024-02-03 20:00:00+00:00,16.27,30.0,0
2024-02-03 21:00:00+00:00,17.36,30.0,0
2024-02-03 22:00:00+00:00,20.42,39.0,0
2024-02-03 23:00:00+00:00,24.675,30.0,0
2024-02-04 00:00:00+00:00,0.0,0.0,0
2024-02-04 01:00:00+00:00,0.0,0.0,0
2024-02-04 02:00:00+00:00,0.0,0.0,0
2024-02-04 03:00:00+00:00,0.0,0.0,0
2024-02-04 04:00:00+00:00,35.5,30.0,0
2024-02-04 05:00:00+00:00,33.235,30.0,0
2024-02-04 06:00:00+00:00,29.669999999999998,30.0,0
2024-02-04 07:00:00+00:00,23.295,30.0,0
2024-02-04 08:00:00+00:00,20.775,23.0,0
2024-02-04 09:00:00+00:00,20.715,15.0,0
2024-02-04 10:00:00+00:00,22.905,30.0,0
2024-02-04 11:00:00+00:00,22.439999999999998,30.0,0
2024-02-04 12:00:00+00:00,19.25,30.0,0
2024-02-04 13:00:00+00:00,23.585,30.0,0
2024-02-04 14:00:00+00:00,23.045,30.0,0
2024-02-04 15:00:00+00:00,20.295,30.0,0
2024-02-04 16:00:00+00:00,15.985,15.0,0
2024-02-04 17:00:00+00:00,15.985,15.0,0
2024-02-04 18:00:00+00:00,15.86,15.0,0
2024-02-04 19:00:00+00:00,12.86,15.0,0
2024-02-04 20:00:00+00:00,12.945,15.0,0
2024-02-04 21:00:00+00:00,18.125,23.0,0
2024-02-04 22:00:00+00:00,19.53,15.0,0
2024-02-04 23:00:00+00:00,25.545,30.0,0
2024-02-05 00:00:00+00:00,0.0,0.0,0
2024-02-05 01:00:00+00:00,0.0,0.0,0
2024-02-05 02:00:00+00:00,0.0,0.0,0
2024-02-05 03:00:00+00:00,0.0,0.0,0
2024-02-05 04:00:00+00:00,30.665,60.0,0
2024-02-05 05:00:00+00:00,19.435000000000002,60.0,0
2024-02-05 06:00:00+00:00,17.75,60.0,0
2024-02-05 07:00:00+00:00,15.865,60.0,0
2024-02-05 08:00:00+00:00,13.805,60.0,0
2024-02-05 09:00:00+00:00,13.695,50.0,0
2024-02-05 10:00:00+00:00,13.25,45.0,0
2024-02-05 11:00:00+00:00,13.5,45.0,0
2024-02-05 12:00:00+00:00,13.25,45.0,0
2024-02-05 13:00:00+00:00,14.05,45.0,0
2024-02-05 14:00:00+00:00,12.5,45.0,0
2024-02-05 15:00:00+00:00,13.25,67.0,0
2024-02-05 16:00:00+00:00,14.085,67.0,0
2024-02-05 17:00:00+00:00,13.5,65.0,0
2024-02-05 18:00:00+00:00,13.58,65.0,0
2024-02-05 19:00:00+00:00,13.0,45.0,0
2024-02-05 20:00:00+00:00,12.5,49.0,0
2024-02-05 21:00:00+00:00,17.71,59.0,0
2024-02-05 22:00:00+00:00,16.365000000000002,60.0,0
2024-02-05 23:00:00+00:00,19.6,85.0,0
2024-02-06 00:00:00+00:00,0.0,0.0,0
2024-02-06 01:00:00+00:00,0.0,0.0,0
2024-02-06 02:00:00+00:00,0.0,0.0,0
2024-02-06 03:00:00+00:00,0.0,0.0,0
2024-02-06 04:00:00+00:00,24.785,45.0,0
2024-02-06 05:00:00+00:00,16.015,70.0,0
2024-02-06 06:00:00+00:00,17.335,30.0,0
2024-02-06 07:00:00+00:00,17.335,30.0,0
2024-02-06 08:00:00+00:00,13.575,21.0,0
2024-02-06 09:00:00+00:00,13.165,19.0,0
2024-02-06 10:00:00+00:00,13.0,19.0,0
2024-02-06 11:00:00+00:00,12.055,15.0,0
2024-02-06 12:00:00+00:00,12.0,15.0,0
2024-02-06 13:00:00+00:00,12.165,15.0,0
2024-02-06 14:00:00+00:00,12.75,15.0,0
2024-02-06 15:00:00+00:00,13.25,24.0,0
2024-02-06 16:00:00+00:00,14.18,26.0,0
2024-02-06 17:00:00+00:00,14.18,25.0,0
2024-02-06 18:00:00+00:00,14.265,29.0,0
2024-02-06 19:00:00+00:00,13.695,29.0,0
2024-02-06 20:00:00+00:00,17.0,16.0,0
2024-02-06 21:00:00+00:00,15.705,39.0,0
2024-02-06 22:00:00+00:00,15.0,35.0,0
2024-02-06 23:00:00+00:00,15.5,23.0,0
2024-02-07 00:00:00+00:00,0.0,0.0,0
2024-02-07 01:00:00+00:00,0.0,0.0,0
2024-02-07 02:00:00+00:00,0.0,0.0,0
2024-02-07 03:00:00+00:00,0.0,0.0,0
2024-02-07 04:00:00+00:00,20.095,45.0,0
2024-02-07 05:00:00+00:00,19.5,43.0,0
2024-02-07 06:00:00+00:00,21.5,84.0,0
2024-02-07 07:00:00+00:00,25.36,45.0,0
2024-02-07 08:00:00+00:00,19.83,45.0,0
2024-02-07 09:00:00+00:00,18.83,44.0,0
2024-02-07 10:00:00+00:00,16.75,15.0,0
2024-02-07 11:00:00+00:00,15.25,15.0,0
2024-02-07 12:00:00+00:00,15.25,15.0,0
2024-02-07 13:00:00+00:00,14.75,15.0,0
2024-02-07 14:00:00+00:00,15.379999999999999,15.0,0
2024-02-07 15:00:00+00:00,16.5,15.0,0
2024-02-07 16:00:00+00:00,21.86,45.0,0
2024-02-07 17:00:00+00:00,23.86,45.0,0
2024-02-07 18:00:00+00:00,20.86,45.0,0
2024-02-07 19:00:00+00:00,19.5,29.0,0
2024-02-07 20:00:00+00:00,15.96,15.0,0
2024-02-07 21:00:00+00:00,14.24,15.0,0
2024-02-07 22:00:00+00:00,15.0,17.0,0
2024-02-07 23:00:00+00:00,14.5,15.0,0
2024-02-08 00:00:00+00:00,0.0,0.0,0
2024-02-08 01:00:00+00:00,0.0,0.0,0
2024-02-08 02:00:00+00:00,0.0,0.0,0
2024-02-08 03:00:00+00:00,0.0,0.0,0
2024-02-08 04:00:00+00:00,15.5,35.0,0
2024-02-08 05:00:00+00:00,19.895,45.0,0
2024-02-08 06:00:00+00:00,23.634999999999998,75.0,0
2024-02-08 07:00:00+00:00,25.5,75.0,0
2024-02-08 08:00:00+00:00,21.27,45.0,0
2024-02-08 09:00:00+00:00,20.0,29.0,0
2024-02-08 10:00:00+00:00,20.5,30.0,0
2024-02-08 11:00:00+00:00,18.0,15.0,0
2024-02-08 12:00:00+00:00,18.5,15.0,0
2024-02-08 13:00:00+00:00,18.0,15.0,0
2024-02-08 14:00:00+00:00,19.5,15.0,0
2024-02-08 15:00:00+00:00,20.5,30.0,0
2024-02-08 16:00:00+00:00,19.52,15.0,0
2024-02-08 17:00:00+00:00,18.509999999999998,15.0,0
2024-02-08 18:00:00+00:00,19.125,22.0,0
2024-02-08 19:00:00+00:00,18.225,15.0,0
2024-02-08 20:00:00+00:00,15.0,15.0,0
2024-02-08 21:00:00+00:00,14.5,15.0,0
2024-02-08 22:00:00+00:00,13.684999999999999,15.0,0
2024-02-08 23:00:00+00:00,12.2,30.0,0
2024-02-09 00:00:00+00:00,0.0,0.0,0
2024-02-09 01:00:00+00:00,0.0,0.0,0
2024-02-09 02:00:00+00:00,0.0,0.0,0
2024-02-09 03:00:00+00:00,0.0,0.0,0
2024-02-09 04:00:00+00:00,14.71,30.0,0
